employeenumber,age,attrition,businesstravel,dailyrate,distancefromhome,education,educationfield,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,datebirth,remotework
7010.0,20,Yes,,1362.0,10,1,medical,4,Male,32,3,1, research scientist ,3,single,10090.0,26999,1,,11,3.0,4,0,,5,3.0,1,1,1,2003,Yes
7040.0,35,No,non travel,727.0,20,3,,20,Male,41,2,1, laboratory technician ,3,married,,16900,1,No,18,3.0,3,2,1.0,3,3.0,1,0,0,1988,No
7150.0,37,No,,1225.0,10,2,life sciences,4,Male,80,4,1, research scientist ,4,single,,15232,3,No,17,3.0,1,0,,2,,1,0,0,1986,Yes
7430.0,38,No,,168.0,1,3,,3,Female,81,3,3, manufacturing director ,3,single,78610.0,15397,4,Yes,14,,4,0,10.0,4,,1,0,0,1985,Yes
7490.0,29,No,,1396.0,10,3,,3,Male,0,3,1, sales representative ,3,single,26420.0,2755,1,No,11,3.0,3,0,1.0,6,,1,0,0,1994,No
7730.0,38,No,travel rarely,268.0,2,5,medical,4,Male,92,3,1, research scientist ,3,married,,20471,6,Yes,13,3.0,2,1,,0,1.0,1,0,1,1985,Yes
7750.0,34,No,travel rarely,167.0,8,5,life sciences,2,Female,32,3,2, manufacturing director ,1,,51210.0,4187,3,No,14,3.0,3,1,,3,,0,0,0,1989,Yes
8110.0,23,Yes,,1243.0,6,3,life sciences,3,Male,0,4,1, laboratory technician ,1,,,3445,1,Yes,21,4.0,3,2,1.0,2,3.0,0,0,0,2000,No
8120.0,24,No,,1092.0,9,3,life sciences,3,Male,60,2,1, laboratory technician ,2,divorced,26940.0,26551,1,No,11,3.0,3,3,,4,3.0,1,0,0,1999,No
8160.0,29,Yes,travel rarely,805.0,1,2,life sciences,2,Female,36,2,1, laboratory technician ,1,married,,6689,1,,11,3.0,4,1,1.0,1,3.0,1,0,0,1994,Yes
8320.0,40,No,travel frequently,720.0,16,4,medical,1,Male,51,2,2, laboratory technician ,3,,50940.0,11983,6,No,14,3.0,4,0,10.0,6,3.0,1,0,0,1983,Yes
8330.0,30,No,travel rarely,,2,3,,3,Female,52,2,2, manufacturing director ,4,single,,20234,5,,24,4.0,2,0,12.0,4,2.0,0,0,0,1993,Yes
8340.0,45,No,,252.0,2,3,,2,Female,95,2,1, research scientist ,3,,22740.0,6153,1,No,14,3.0,4,0,1.0,3,3.0,1,0,0,1978,Yes
8970.0,53,No,travel rarely,868.0,8,3,marketing,1,Male,73,3,4, sales executive ,4,married,,22789,5,,14,3.0,3,1,28.0,3,3.0,2,2,2,1970,Yes
9040.0,37,No,,1252.0,19,2,,19,Male,32,3,3, sales executive ,2,single,,4814,1,Yes,13,3.0,4,0,,2,3.0,10,0,9,1986,No
9110.0,32,Yes,travel rarely,374.0,25,4,,1,Male,87,3,1, laboratory technician ,4,,,18016,1,,24,4.0,3,0,1.0,2,1.0,1,0,1,1991,Yes
9180.0,58,Yes,travel frequently,781.0,2,1,,4,Male,57,2,1, laboratory technician ,4,divorced,23800.0,13384,9,,14,3.0,4,1,3.0,3,2.0,1,0,0,1965,Yes
9230.0,21,Yes,travel rarely,1427.0,18,1,other,4,Female,65,3,1, research scientist ,4,single,,8870,1,No,19,,1,0,,3,2.0,1,0,0,2002,No
9340.0,34,No,,546.0,48,3,life sciences,48,Male,83,3,1, laboratory technician ,2,,20080.0,6896,1,No,14,3.0,2,2,1.0,3,3.0,1,1,0,1989,Yes
9400.0,58,No,,1272.0,5,3,,3,Female,37,2,3, healthcare representative ,2,divorced,105520.0,9255,2,,13,,4,1,24.0,3,3.0,6,0,4,1965,No
9450.0,48,No,,,20,4,medical,4,Male,51,3,1, research scientist ,3,married,22590.0,5543,4,,17,3.0,1,2,13.0,2,2.0,0,0,0,1975,No
9510.0,32,No,non travel,1184.0,1,3,life sciences,3,Female,70,2,1, laboratory technician ,2,married,,3974,6,No,20,,3,0,5.0,3,3.0,3,0,2,1991,Yes
9520.0,25,Yes,,867.0,19,2,marketing,3,Male,36,2,1, sales representative ,2,married,24130.0,18798,1,Yes,18,,3,3,,2,3.0,1,0,0,1998,No
9540.0,40,No,,658.0,10,4,marketing,1,Male,67,2,3, sales executive ,2,divorced,,20652,2,No,12,3.0,2,1,11.0,2,2.0,1,0,0,1983,Yes
9590.0,19,Yes,,419.0,21,3,other,4,Male,37,2,1, sales representative ,2,single,21210.0,9947,1,Yes,13,3.0,2,0,1.0,3,4.0,1,0,0,2004,No
9860.0,40,Yes,non travel,1479.0,24,3,,2,Female,100,4,4, sales executive ,2,single,131940.0,17071,4,,16,3.0,4,0,22.0,2,2.0,1,0,0,1983,Yes
9940.0,29,Yes,travel rarely,906.0,10,3,,4,Female,92,2,1, research scientist ,1,single,,11479,6,Yes,20,4.0,3,0,3.0,5,3.0,0,0,0,1994,Yes
10030.0,47,No,travel rarely,955.0,18,2,life sciences,4,Female,83,3,2, sales executive ,4,single,41630.0,8571,1,Yes,17,3.0,3,0,9.0,0,3.0,9,0,7,1976,No
10120.0,18,No,,287.0,5,2,,2,Male,73,3,1, research scientist ,4,,,13493,1,No,15,3.0,4,0,,2,3.0,0,0,0,2005,Yes
10290.0,42,No,,265.0,5,2,,4,Male,90,3,5, manager ,3,,183030.0,7770,6,No,13,3.0,2,0,21.0,3,4.0,1,0,0,1981,Yes
10330.0,37,Yes,travel rarely,1141.0,11,2,medical,1,Female,61,1,2, healthcare representative ,2,,47770.0,14382,5,No,15,3.0,1,0,15.0,2,1.0,1,0,0,1986,Yes
10520.0,36,Yes,,660.0,15,3,,1,Male,81,3,2, laboratory technician ,3,divorced,,7858,7,,14,3.0,2,1,9.0,3,2.0,1,0,0,1987,Yes
10560.0,28,No,travel rarely,1144.0,10,1,medical,4,Male,74,3,1, sales representative ,2,married,10520.0,23384,1,No,22,4.0,2,0,,5,3.0,1,0,0,1995,Yes
10760.0,43,No,,415.0,25,3,,3,Male,0,2,3, sales executive ,4,,,5268,5,No,13,3.0,3,1,18.0,5,3.0,1,0,0,1980,Yes
10790.0,21,Yes,travel rarely,1334.0,10,3,,3,Female,36,2,1, laboratory technician ,1,single,,17258,1,No,13,,1,0,1.0,6,2.0,1,1,0,2002,Yes
10810.0,51,Yes,travel rarely,1323.0,4,4,,1,Male,34,3,1, research scientist ,3,married,24610.0,10332,9,,12,,3,3,18.0,2,4.0,10,2,7,1972,No
11050.0,37,No,,309.0,10,4,,4,Female,88,2,2, sales executive ,4,divorced,,24223,2,Yes,14,,3,3,8.0,5,3.0,1,0,0,1986,No
11110.0,28,Yes,,1009.0,1,3,medical,1,Male,45,2,1, laboratory technician ,2,divorced,25960.0,7160,1,No,15,,1,2,,2,3.0,1,0,0,1995,No
11130.0,50,Yes,,,1,4,,4,Male,81,3,2, sales executive ,3,single,47280.0,17251,3,Yes,14,3.0,4,0,5.0,4,3.0,0,0,0,1973,Yes
11150.0,34,No,,697.0,3,4,,3,Male,40,2,1, research scientist ,4,,,22478,3,No,17,3.0,4,3,6.0,2,3.0,0,0,0,1989,Yes
11250.0,38,No,travel rarely,130.0,2,2,marketing,4,Male,32,3,3, sales executive ,2,single,73510.0,20619,7,No,16,3.0,3,0,,2,3.0,1,0,0,1985,Yes
11560.0,18,Yes,,247.0,8,1,,3,Male,80,3,1, laboratory technician ,3,single,,13556,1,No,12,3.0,4,0,,0,3.0,0,0,0,2005,Yes
11580.0,41,No,,167.0,12,4,,2,Male,46,3,1, laboratory technician ,4,,47660.0,9051,3,Yes,11,3.0,1,1,6.0,4,,1,0,0,1982,No
11720.0,35,No,travel rarely,982.0,1,4,medical,4,Male,58,2,1, laboratory technician ,3,,22580.0,16340,6,No,12,3.0,2,1,,2,3.0,8,1,7,1988,Yes
11900.0,32,No,,862.0,2,1,,3,Female,76,3,1, sales representative ,1,,28270.0,14947,1,,12,3.0,3,3,1.0,3,3.0,1,0,0,1991,Yes
12060.0,44,No,non travel,111.0,26,3,,26,Male,74,1,1, research scientist ,3,single,22900.0,4279,2,No,13,,4,0,6.0,3,3.0,0,0,0,1979,Yes
12100.0,41,Yes,non travel,906.0,5,2,life sciences,1,Male,95,2,1, research scientist ,1,,21070.0,20293,6,No,17,3.0,1,1,5.0,2,1.0,1,0,0,1982,Yes
12420.0,42,No,travel frequently,458.0,26,5,medical,1,Female,60,3,3, research director ,1,married,131910.0,23281,3,Yes,17,3.0,3,0,,6,3.0,1,0,0,1981,No
12560.0,49,No,,1098.0,4,2,medical,1,Male,85,2,5, manager ,3,married,,12124,2,,13,,3,1,23.0,2,4.0,1,0,0,1974,Yes
12580.0,48,No,travel rarely,969.0,2,2,technical degree,4,Male,76,4,1, laboratory technician ,2,single,,16620,5,,11,3.0,3,0,7.0,4,2.0,1,0,0,1975,Yes
12600.0,29,No,travel rarely,1329.0,7,3,,3,Male,82,3,2, healthcare representative ,4,,,4204,1,,11,3.0,2,2,6.0,2,3.0,6,1,0,1994,Yes
12630.0,48,No,,715.0,1,3,life sciences,4,Male,76,2,5, research director ,4,single,182650.0,8733,6,No,12,3.0,3,0,,3,4.0,1,0,0,1975,Yes
12690.0,19,No,,265.0,25,3,life sciences,2,Female,57,4,1, research scientist ,4,single,,21221,1,,12,3.0,4,0,1.0,2,3.0,1,0,1,2004,Yes
12700.0,23,No,,373.0,1,2,,4,Male,47,3,1, research scientist ,3,,,16901,1,No,22,4.0,4,1,1.0,2,3.0,1,0,1,2000,No
12730.0,25,Yes,travel frequently,599.0,32,1,,3,Male,73,1,1, sales representative ,4,single,11180.0,8040,1,Yes,14,,4,0,1.0,4,3.0,1,1,0,1998,Yes
13060.0,45,No,travel frequently,364.0,25,3,medical,2,Female,0,3,5, manager ,2,,180610.0,13035,3,,22,4.0,3,0,22.0,4,3.0,0,0,0,1978,No
13640.0,27,No,,1291.0,11,3,medical,3,Female,98,4,1, sales representative ,4,married,,6527,8,,14,,2,1,5.0,4,3.0,1,0,0,1996,Yes
13680.0,18,No,non travel,1124.0,1,3,,4,Female,97,3,1, laboratory technician ,4,single,16110.0,19305,1,,15,3.0,3,0,0.0,5,4.0,0,0,0,2005,No
13790.0,31,Yes,travel frequently,703.0,2,3,,3,Female,90,2,1, sales representative ,4,single,,11882,7,No,14,3.0,3,0,3.0,3,4.0,1,0,0,1992,Yes
14270.0,31,Yes,travel frequently,,1,4,life sciences,2,Female,50,1,1, sales representative ,3,single,,16154,1,,12,,2,0,,3,3.0,1,0,0,1992,No
14330.0,31,Yes,travel rarely,202.0,8,3,life sciences,1,Female,34,2,1, research scientist ,2,,,22262,1,,12,3.0,3,0,,3,4.0,1,0,0,1992,No
14340.0,27,No,travel rarely,1377.0,11,1,life sciences,2,Male,91,3,1, laboratory technician ,1,married,,7679,0,,14,3.0,2,0,6.0,3,4.0,5,1,4,1996,No
14580.0,39,Yes,,592.0,2,3,,1,Female,54,2,1, laboratory technician ,1,single,,17181,2,Yes,23,4.0,2,0,11.0,2,4.0,1,0,0,1984,Yes
14810.0,44,No,travel frequently,383.0,1,5,marketing,1,Female,79,3,2, sales executive ,3,married,47680.0,9282,7,,12,,3,1,11.0,4,2.0,1,0,0,1979,No
14820.0,30,No,,990.0,25,3,,25,Male,0,3,1, research scientist ,3,,12740.0,7152,1,,13,3.0,2,2,1.0,2,2.0,1,0,0,1993,No
14940.0,24,Yes,travel frequently,381.0,9,3,,2,Male,89,3,1, laboratory technician ,1,,,16998,2,,11,3.0,3,0,,2,2.0,0,0,0,1999,No
15040.0,28,Yes,,289.0,2,2,medical,3,Male,0,2,1, laboratory technician ,1,single,25610.0,5355,7,No,11,,3,0,8.0,2,2.0,0,0,0,1995,Yes
15150.0,33,No,,516.0,8,5,,4,Male,69,3,2, healthcare representative ,3,,63880.0,22049,2,,17,3.0,1,0,14.0,6,3.0,0,0,0,1990,Yes
15250.0,39,No,travel rarely,1089.0,6,3,,2,Female,32,3,3, manufacturing director ,2,single,83760.0,9150,4,,18,,4,0,9.0,3,3.0,2,2,2,1984,No
15420.0,42,No,,1210.0,2,3,medical,3,Male,68,2,1, laboratory technician ,2,married,48410.0,24052,4,,14,,2,1,,3,,1,0,0,1981,Yes
15580.0,29,No,travel rarely,598.0,9,3,,3,Male,91,4,1, research scientist ,3,married,,22376,6,No,18,3.0,1,2,,2,2.0,1,0,0,1994,No
15640.0,35,No,travel rarely,992.0,1,3,,4,Male,68,2,1, laboratory technician ,1,,,21731,1,No,19,3.0,2,0,,3,3.0,3,1,2,1988,No
15770.0,34,No,,479.0,13,4,medical,13,Male,35,3,1, research scientist ,4,single,29720.0,22061,1,,13,3.0,3,0,,4,,1,0,0,1989,No
15810.0,26,No,travel rarely,474.0,3,3,,1,Female,89,3,1, research scientist ,4,,,11133,1,,21,4.0,1,0,1.0,5,3.0,1,0,0,1997,Yes
15910.0,50,No,,264.0,24,3,marketing,24,Male,59,3,5, manager ,3,married,,19519,4,Yes,16,,3,1,,2,3.0,1,0,0,1973,No
16010.0,35,No,,1349.0,7,2,life sciences,3,Male,63,2,1, laboratory technician ,4,,26900.0,7713,1,No,18,3.0,4,1,,5,2.0,1,0,1,1988,No
16020.0,46,No,travel rarely,563.0,1,4,life sciences,4,Male,56,4,4, manager ,1,,175670.0,3156,1,,15,3.0,2,0,27.0,5,1.0,26,0,12,1977,No
16240.0,18,Yes,travel frequently,544.0,3,2,medical,2,Female,70,3,1, sales representative ,4,single,15690.0,18420,1,Yes,12,3.0,3,0,0.0,2,4.0,0,0,0,2005,Yes
16690.0,29,No,,991.0,5,3,,1,Male,43,2,2, sales executive ,2,divorced,41870.0,3356,1,Yes,13,,2,1,10.0,3,2.0,10,0,9,1994,Yes
16730.0,31,No,,1112.0,5,4,life sciences,1,Female,67,3,2, sales executive ,4,,,22589,1,No,11,3.0,1,2,10.0,2,,10,0,2,1992,Yes
16780.0,41,No,travel rarely,1206.0,23,2,,4,Male,80,3,3, sales executive ,3,single,,11591,3,,16,3.0,4,0,21.0,2,3.0,2,0,2,1982,Yes
16970.0,60,No,,,1,4,,3,Male,92,1,3, healthcare representative ,4,divorced,108830.0,20467,3,No,20,4.0,3,1,19.0,2,4.0,1,0,0,1963,No
17140.0,24,Yes,,240.0,22,1,,4,Male,58,1,1, human resources ,3,married,,11585,1,No,11,,3,1,1.0,2,3.0,1,0,0,1999,Yes
17240.0,40,No,travel rarely,369.0,8,2,life sciences,2,Female,92,3,2, manufacturing director ,1,,,5041,2,Yes,16,3.0,2,1,18.0,3,3.0,1,0,0,1983,Yes
17310.0,47,No,non travel,543.0,2,4,marketing,3,Male,87,3,2, sales executive ,2,,,3536,7,No,11,3.0,4,1,4.0,3,1.0,1,0,0,1976,Yes
17440.0,45,No,travel rarely,176.0,41,3,life sciences,41,Female,56,1,3, human resources ,3,married,97560.0,6595,4,,21,4.0,3,2,9.0,2,4.0,5,0,3,1978,Yes
17550.0,34,No,,181.0,2,4,,4,Male,97,4,1, research scientist ,4,married,,5586,0,Yes,14,3.0,1,3,6.0,3,3.0,5,1,2,1989,No
17580.0,33,Yes,,211.0,16,3,,1,Female,74,3,3, sales executive ,1,,,10092,2,Yes,20,4.0,3,0,,2,2.0,0,0,0,1990,Yes
17610.0,31,Yes,travel rarely,1079.0,16,4,,1,Male,70,3,3, sales executive ,3,married,,19002,2,,13,3.0,1,3,,2,3.0,1,0,0,1992,Yes
17630.0,30,No,,305.0,16,3,,3,Male,58,4,2, healthcare representative ,3,married,52940.0,9128,3,No,16,3.0,3,1,10.0,3,3.0,7,1,7,1993,No
17660.0,38,No,travel rarely,833.0,18,3,medical,2,Male,60,1,2, healthcare representative ,4,married,,24539,3,,16,3.0,3,1,,2,3.0,1,1,0,1985,Yes
17830.0,22,Yes,travel rarely,1294.0,45,1,medical,3,Female,79,3,1, laboratory technician ,1,,,15999,1,Yes,17,3.0,3,0,1.0,6,3.0,1,0,0,2001,Yes
18390.0,18,No,,1431.0,14,3,,2,Female,33,3,1, research scientist ,3,single,,8018,1,,16,3.0,3,0,0.0,4,1.0,0,0,0,2005,Yes
18420.0,31,Yes,travel rarely,359.0,18,5,human resources,4,Male,89,4,1, human resources ,1,married,29560.0,21495,0,No,17,3.0,3,0,2.0,4,3.0,1,0,0,1992,Yes
18470.0,36,No,travel rarely,430.0,2,4,,4,Female,73,3,2, research scientist ,2,,,19573,4,Yes,22,4.0,4,1,,2,3.0,1,0,0,1987,Yes
18530.0,32,No,travel frequently,1318.0,10,4,marketing,4,Male,79,3,2, sales executive ,4,,46480.0,26075,8,,13,3.0,3,0,,2,4.0,0,0,0,1991,Yes
18600.0,42,No,travel rarely,1142.0,8,3,,4,Male,0,3,1, laboratory technician ,3,,,13624,4,No,13,,4,0,,3,3.0,0,0,0,1981,Yes
18650.0,29,No,travel rarely,352.0,6,1,,4,Male,87,2,1, human resources ,2,married,28040.0,15434,1,No,11,3.0,4,0,,3,3.0,1,0,0,1994,Yes
18750.0,28,No,travel rarely,1172.0,3,3,medical,2,Female,78,3,1, sales representative ,2,,28560.0,3692,1,No,19,3.0,4,1,1.0,3,3.0,1,0,0,1995,Yes
18760.0,30,Yes,,945.0,9,3,,2,Male,89,3,1, sales representative ,4,,,16019,1,,13,3.0,3,0,,3,2.0,1,0,0,1993,No
18930.0,26,No,,482.0,1,2,life sciences,2,Female,90,2,1, research scientist ,3,,29330.0,14908,1,Yes,13,3.0,3,1,1.0,3,2.0,1,1,0,1997,No
19030.0,44,No,travel rarely,170.0,1,4,,2,Male,78,4,2, healthcare representative ,1,,,9364,2,,15,3.0,4,1,10.0,5,3.0,2,2,2,1979,Yes
19280.0,29,Yes,travel frequently,746.0,24,3,technical degree,3,Male,45,4,1, sales representative ,1,single,10910.0,10642,1,No,17,3.0,4,0,1.0,3,,1,0,0,1994,Yes
19330.0,28,Yes,travel rarely,1475.0,13,2,marketing,4,Female,84,3,2, sales executive ,3,,,23352,3,Yes,11,3.0,4,0,6.0,0,3.0,2,2,2,1995,Yes
19350.0,56,No,travel rarely,1443.0,11,5,,4,Female,89,2,2, sales executive ,1,married,,20328,4,,16,3.0,3,1,,3,3.0,0,0,0,1967,Yes
19360.0,39,No,travel rarely,867.0,9,2,,1,Male,87,3,2, manufacturing director ,1,married,51510.0,12315,1,No,25,4.0,4,1,10.0,3,3.0,10,7,9,1984,Yes
19380.0,58,No,,605.0,21,3,,4,Female,72,3,4, manager ,4,,,11761,4,Yes,13,3.0,3,1,,2,2.0,1,0,0,1965,Yes
19430.0,42,No,travel rarely,419.0,12,4,marketing,2,Male,77,3,2, sales executive ,4,divorced,,2900,3,,12,,3,2,14.0,4,3.0,0,0,0,1981,No
19440.0,27,Yes,,1337.0,22,3,,1,Female,58,2,1, human resources ,2,married,28630.0,19555,1,No,12,3.0,1,0,,2,3.0,1,0,0,1996,No
19610.0,38,No,travel rarely,1404.0,1,3,,1,Male,59,2,1, sales representative ,1,single,28580.0,11473,4,,14,3.0,1,0,20.0,3,2.0,1,0,0,1985,Yes
19660.0,32,No,,1373.0,5,4,life sciences,4,Male,56,2,2, manufacturing director ,4,,,10138,8,No,24,4.0,2,0,,1,3.0,1,0,0,1991,Yes
19740.0,31,No,,1276.0,2,1,medical,4,Female,59,1,1, laboratory technician ,4,,11290.0,17536,1,,11,3.0,3,3,,4,3.0,1,0,0,1992,Yes
20120.0,40,No,,543.0,44,4,,1,Male,83,3,1, laboratory technician ,4,married,,4060,8,No,19,3.0,3,2,8.0,3,2.0,1,0,0,1983,Yes
20230.0,23,Yes,,638.0,9,3,,4,Male,33,3,1, sales representative ,1,married,,26956,1,No,19,3.0,1,1,,3,,1,1,0,2000,No
20400.0,35,No,travel rarely,1146.0,26,4,life sciences,3,Female,31,3,3, human resources ,4,single,,16642,1,Yes,16,3.0,3,0,,2,,9,1,7,1988,No
